Name,Location,Height,Weight,Ranking,NationalRank,PositionRank,StateRank,State,Position,Year,School,Type,count
Connor Pay,"Lone Peak (American Fork, UT)",6-5,270,86,NA,69,14,UT,OT,2018,byu,Commit,2
Dallin Holker,"Lehi (Lehi, UT)",6-5,222,85,NA,50,15,UT,TE,2018,byu,Commit,2
Jacob Smith,"Rosemount Senior (Rosemount, MN)",6-6,319,83,NA,129,5,MN,OT,2018,byu,Commit,5
Brayden Cosper,"Bingham (South Jordan, UT)",6-3,195,83,NA,212,17,UT,WR,2018,byu,Commit,5
Viliami Tausinga,"East (Salt Lake City, UT)",6-1,210,83,NA,58,18,UT,ILB,2018,byu,Commit,5
Nathan Latu,"Olympus (Salt Lake City, UT)",6-4,230,83,NA,109,19,UT,OLB,2018,byu,Commit,5
Talan Alfrey,"Auburn Mountainview (Auburn, WA)",6-3,185,83,NA,118,19,WA,S,2018,byu,Commit,5
Campbell Barrington,"University (Spokane, WA)",6-6,280,82,NA,140,20,WA,SDE,2018,byu,Commit,1
Stacy Conner,"Wylie (Wylie, TX)",6-5.5,175,80,NA,48,279,TX,DUAL,2018,byu,Commit,2
Amone Finau,"Kearns (Salt Lake City, UT)",6-2,180,80,NA,163,29,UT,ATH,2018,byu,Commit,2
Isaiah Herron,"Arbor View (Las Vegas, NV)",6-1,175,78,NA,216,15,NV,CB,2018,byu,Commit,1
Brach Davis,"Olympus (Salt Lake City, UT)",6-1,170,77,NA,252,40,UT,CB,2018,byu,Commit,3
Malik Moore,"Point Loma (San Diego, CA)",6-1,180,77,NA,399,296,CA,WR,2018,byu,Commit,3
Dax Milne,"Bingham (South Jordan, UT)",6-0,180,76,NA,423,42,UT,WR,2018,byu,Commit,1
Danny Jones,"ProKick Australia (Australia, AUST)",6-4,223,75,NA,11,6,AUST,P,2018,byu,Commit,1
Tyler Allgeier,"Kaiser (Fontana, CA)",5-11,195,74,NA,228,372,CA,RB,2018,byu,Commit,1
Chinonso Opara,"Juan Diego Catholic (Draper, UT)",6-8,270,85,NA,57,16,UT,WDE,2018,byu,Commit,2
Oliver Nasilai,"Jessieville (Jessieville, AR)",6-0,245,81,NA,82,15,AR,ILB,2018,byu,Commit,3
Isaac Matua,"Kearns (Salt Lake City, UT)",6-3,205,81,NA,83,24,UT,ILB,2018,byu,Commit,3
Tysen Lewis,"Weber (Ogden, UT)",6-5,270,77,NA,222,38,UT,OT,2018,byu,Commit,3
Jaren Mitchell,"Hebron (Carrollton, TX)",5-9,175,81,NA,270,229,TX,WR,2018,byu,Commit,3
Chase Roberts,"American Fork (American Fork, UT)",6-4,185,88,NA,72,3,UT,WR,2019,byu,Commit,2
Jacob Conover,"Chandler (Chandler, AZ)",6-1,205,86,NA,28,14,AZ,PRO,2019,byu,Commit,1
Elijah Unutoa,"Kapaa (Kapaa, HI)",6-5,300,84,NA,64,13,HI,OG,2019,byu,Commit,1
Michael Daley,"Lone Peak (American Fork, UT)",6-3,225,83,NA,113,10,UT,OLB,2019,byu,Commit,3
Blake Freeland,"Herriman (Herriman, UT)",6-8,260,83,NA,134,11,UT,ATH,2019,byu,Commit,3
Ethan Erickson,"Kahuku (Kahuku, HI)",6-5,225,82,NA,74,18,HI,TE,2019,byu,Commit,4
Caleb Christensen,"Sky View (Smithfield, UT)",5-9,180,82,NA,169,17,UT,CB,2019,byu,Commit,4
George Udo,"Berean Christian (Walnut Creek, CA)",6-1,205,82,NA,233,216,CA,WR,2019,byu,Commit,4
Sonny Makasini,"Timpview (Provo, UT)",6-3,300,81,NA,117,33,UT,OG,2019,byu,Commit,2
Brooks Maile,"Pine View (St. George, UT)",6-4,285,80,NA,150,36,UT,SDE,2019,byu,Commit,3
Carter Wheat,"Red Mountain (Mesa, AZ)",6-4,225,80,NA,102,49,AZ,TE,2019,byu,Commit,3
Dimitri Gallow,"Mt. San Jacinto College (San Jacinto, CA)",6-0,190,80,NA,43,87,CA,CB,2019,byu,Commit,3
Keanu Hill,"Trinity (Euless, TX)",6-3,190,79,NA,342,351,TX,WR,2019,byu,Commit,2
Javelle Brown,"Mira Mesa (San Diego, CA)",6-1,170,78,NA,221,360,CA,S,2019,byu,Commit,1
Luc Andrada,"East (Pueblo, CO)",5-9.5,161,77,NA,83,30,CO,DUAL,2019,byu,Commit,1
Cade Albright,"San Juan Hills (San Juan Capistrano, CA)",6-5,210,88,NA,41,78,CA,OLB,2019,byu,Commit,2
Eric Ellison,"Mt. San Jacinto College (San Jacinto, CA)",5-11.5,170,82,208,25,43,CA,CB,2019,byu,Commit,4
Brock Gunderson,"Cy Woods (Cypress, TX)",6-4,295,81,NA,166,250,TX,OT,2019,byu,Commit,2
Bruce Mitchell,"South Summit (Kamas, UT)",6-4,265,79,NA,224,40,UT,OT,2019,byu,Commit,2
Chuck Alatini,"Timpview (Provo, UT)",6-2,250,83,NA,97,13,UT,SDE,2019,byu,Commit,3
Ty'Son Williams,NA,6-0,217,85,NA,NA,NA,NA,RB,2019,byu,Transfer,1
Bodie Schoonover,"American Fork (American Fork, UT)",6-4,215,88,NA,34,5,UT,OLB,2020,byu,Commit,1
Kody Epps,"Mater Dei (Santa Ana, CA)",5-10.5,170,86,NA,128,85,CA,WR,2020,byu,Commit,1
Tate Romney,"Chandler (Chandler, AZ)",6-2,200,85,NA,74,25,AZ,OLB,2020,byu,Commit,1
Logan Pili,"Timpview (Provo, UT)",6-1,195,83,NA,123,11,UT,S,2020,byu,Commit,8
Alex Muti,"Konawaena (Kealakekua, HI)",6-3,210,83,NA,107,20,HI,OLB,2020,byu,Commit,8
Ace Kaufusi,"Kahuku (Kahuku, HI)",6-3,190,83,NA,108,21,HI,OLB,2020,byu,Commit,8
Micah Harper,"Basha (Chandler, AZ)",5-11,170,83,NA,145,36,AZ,CB,2020,byu,Commit,8
Josh Wilson,"Corner Canyon (Draper, UT)",6-0,210,83,NA,70,12,UT,OLB,2020,byu,Commit,8
Devin Downing,"American Fork (American Fork, UT)",6-2,175,83,NA,229,15,UT,WR,2020,byu,Commit,8
Preston Rex,"San Clemente (San Clemente, CA)",6-0,187,82,NA,151,198,CA,ATH,2020,byu,Commit,3
Sol-Jay Maiava-Peters,"St. John's College (Washington, DC)",6-0,190,82,NA,41,13,DC,DUAL,2020,byu,Commit,3
Isaiah Perez,"Othello (Othello, WA)",6-3,240,81,NA,112,40,WA,SDE,2020,byu,Commit,8
Miles Davis,"Las Vegas (Las Vegas, NV)",6-1,195,81,NA,279,13,NV,WR,2020,byu,Commit,8
Josh Larsen,"Woods Cross (Woods Cross, UT)",6-4,230,81,NA,176,19,UT,ATH,2020,byu,Commit,8
Nukuluve Helu,"Tooele (Tooele, UT)",6-1,195,81,NA,177,20,UT,ATH,2020,byu,Commit,8
Koa Eldredge,"Punahou (Honolulu, HI)",6-0,185,81,NA,287,23,HI,WR,2020,byu,Commit,8
Jake Griffin,"Red Mountain (Mesa, AZ)",6-6,265,81,NA,166,41,AZ,OT,2020,byu,Commit,8
Christopher Jackson,"Mt. San Antonio College (Walnut, CA)",6-0,180,81,212,31,48,CA,WR,2020,byu,Commit,8
Terence Fall,"Aquinas (San Bernardino, CA)",6-2,185,81,NA,306,264,CA,WR,2020,byu,Commit,8
Dean Jones,"North Canyon (Phoenix, AZ)",6-2,180,80,NA,179,54,AZ,S,2020,byu,Commit,5
Petey Tuipulotu,"Nation Ford (Fort Mill, SC)",6-3,190,80,NA,210,66,SC,ATH,2020,byu,Commit,5
John Nelson,"Salem Hills (Salem, UT)",6-4,260,80,NA,136,30,UT,SDE,2020,byu,Commit,5
Jacques Wilson,"West Los Angeles College (Culver City, CA)",5-11,185,80,NA,35,56,CA,CB,2020,byu,Commit,5
Ty Burke,"Syracuse (Syracuse, UT)",6-1,175,78,NA,279,39,UT,ATH,2020,byu,Commit,1
Hinckley Ropati,"Cerritos College (Norwalk, CA)",5-10,215,84,NA,NA,NA,CA,RB,2020,byu,Commit,2
Isaiah Tupou,"Grant Union (Sacramento, CA)",6-3,316,84,NA,89,136,CA,OG,2020,byu,Commit,2
Tuipulotu Lai,"Lahainaluna (Lahaina, HI)",6-3,280,83,NA,81,18,HI,SDE,2020,byu,Commit,8
Bruce Garrett,"Pleasant Grove (Texarkana, TX)",5-10,190,83,NA,99,228,TX,RB,2020,byu,Commit,8
Drason Havea,"Provo (Provo, UT)",6-2,225,82,NA,136,17,UT,OLB,2020,byu,Commit,3
Sitalingi Havea,"Chandler (Chandler, AZ)",6-1,330,80,NA,165,60,AZ,DT,2020,byu,Commit,5
Logan Fano,"Timpview (Provo, UT)",6-4,230,90,NA,21,4,UT,Edge,2021,byu,Commit,3
Raider Damuni,"Timpview (Provo, UT)",6-2,190,90,NA,26,6,UT,ATH,2021,byu,Commit,3
John Henry Daley,"Lone Peak (American Fork, UT)",6-4,225,87,NA,47,9,UT,ATH,2021,byu,Commit,1
Elia Migao,"Chaparral (Temecula, CA)",6-2,320,85,NA,72,111,CA,OG,2021,byu,Commit,2
Weston Jones,"Romeo (Romeo, MI)",6-5,260,84,NA,103,36,MI,OT,2021,byu,Commit,2
Viliami Po'uha,"Bingham (South Jordan, UT)",6-2,260,84,NA,80,12,UT,Edge,2021,byu,Commit,2
Dylan Rollins,"Sentinel (Missoula, MT)",6-5.5,284,83,NA,129,1,MT,OT,2021,byu,Commit,3
Nathan Hoke,"North Allegheny (Wexford, PA)",6-3,225,83,NA,201,37,PA,LB,2021,byu,Commit,3
Cade Parrish,"Snow College (Ephraim, UT)",6-5,295,83,59,8,5,UT,OT,2021,byu,Commit,3
Kyson Hall,"Maple Mountain (Spanish Fork, UT)",5-11,175,82,NA,253,22,UT,WR,2021,byu,Commit,4
Isaiah Glasker,"Bingham (South Jordan, UT)",6-5,195,82,NA,157,23,UT,ATH,2021,byu,Commit,4
Dallin Havea,"Provo (Provo, UT)",6-3,215,82,NA,158,25,UT,ATH,2021,byu,Commit,4
Quenton Rice,"Faith Lutheran (Las Vegas, NV)",6-1,170,80,NA,332,23,NV,ATH,2021,byu,Commit,2
Joshua Singh,"Orem (Orem, UT)",5-11,251,78,NA,329,57,UT,DL,2021,byu,Commit,1
Bentley Redden,"San Clemente (San Clemente, CA)",6-5,220,85,NA,86,101,CA,ATH,2021,byu,Commit,2
Sione Hingano,"Chandler (Chandler, AZ)",6-5,290,82,NA,148,26,AZ,OT,2021,byu,Commit,4
Jovesa Damuni,"Ridgeline (Millville, UT)",5-11,180,81,NA,174,29,UT,ATH,2021,byu,Commit,1
Ricky Wolfgramm,"East (Salt Lake City, UT)",6-2,255,80,NA,263,39,UT,SDE,2021,byu,Commit,2
Puka Nacua,NA,6-1,210,90,NA,NA,NA,NA,WR,2021,byu,Transfer,3
Aisea Moa,"Weber (Ogden, UT)",6-2,240,90,NA,44,4,UT,ATH,2022,byu,Commit,2
Cody Hagen,"Corner Canyon (Draper, UT)",6-1,175,90,NA,53,6,UT,WR,2022,byu,Commit,2
Noah Moeaki,"American Fork (American Fork, UT)",6-3,205,87,NA,73,9,UT,LB,2022,byu,Commit,2
Dominique McKenzie,"Pine View (St. George, UT)",6-0,170,86,NA,133,12,UT,WR,2022,byu,Commit,6
Micah Wilson,"Corner Canyon (Draper, UT)",6-2,195,86,NA,107,13,UT,LB,2022,byu,Commit,6
Jarinn Kalama,"Wasatch (Heber City, UT)",6-3,200,86,NA,75,14,UT,ATH,2022,byu,Commit,6
Maika Kaufusi,"Alta (Sandy, UT)",6-3,180,86,NA,76,15,UT,S,2022,byu,Commit,6
Peter Falaniko,"Pine View (St. George, UT)",6-3,305,86,NA,49,17,UT,IOL,2022,byu,Commit,6
Lisala Tai,"Snow College (Ephraim, UT)",6-7,310,86,22,4,2,UT,OT,2022,byu,Commit,6
Marcus McKenzie,"Pine View (St. George, UT)",6-0,170,85,NA,87,20,UT,ATH,2022,byu,Commit,4
Talin Togiai,"Rigby (Rigby, ID)",6-6,290,85,NA,165,3,ID,OT,2022,byu,Commit,4
Vae Soifua,"Orem (Orem, UT)",6-4,285,84,NA,81,28,UT,IOL,2022,byu,Commit,3
Trevin Ostler,"Bountiful (Bountiful, UT)",6-5,240,84,NA,126,31,UT,ATH,2022,byu,Commit,3
Kaden Chidester,"Richfield (Richfield, UT)",6-8,240,82,NA,111,40,UT,TE,2022,byu,Commit,5
Korbyn Green,"Owasso (Owasso, OK)",6-0,173,82,NA,153,29,OK,CB,2022,byu,Commit,5
Zion Allen,"Manteca (Manteca, CA)",6-1,150,82,NA,165,218,CA,CB,2022,byu,Commit,5
Nathaniel Gillis,"Steele Canyon (Spring Valley, CA)",6-1,175,82,NA,183,219,CA,ATH,2022,byu,Commit,5
Parker Kingston,"Roy (Roy, UT)",5-11,175,81,NA,188,45,UT,ATH,2022,byu,Commit,5
Evan Johnson,"Stevenson School (Pebble Beach, CA)",6-1,175,81,NA,279,258,CA,WR,2022,byu,Commit,5
Zoom Esplin,"La Costa Canyon (Encinitas, CA)",6-8,250,81,NA,206,260,CA,OT,2022,byu,Commit,5
Porter Small,"Springville (Springville, UT)",6-4,235,80,NA,120,53,UT,Edge,2022,byu,Commit,1
Cannon DeVries,"Weber (Ogden, UT)",6-0,165,84,NA,138,32,UT,ATH,2022,byu,Commit,3
Cooper Ross,"Heritage Academy (Mesa, AZ)",6-5,245,82,NA,117,34,AZ,TE,2022,byu,Commit,5
Brooks Jones,"American Leadership Academy (Queen Creek, AZ)",6-6,200,81,NA,195,35,AZ,ATH,2022,byu,Commit,5
Liutai Kinikini,"West (Salt Lake City, UT)",6-3,200,81,NA,229,49,UT,ATH,2022,byu,Commit,5
Gabe Jeudy-Lally,NA,6-1,180,85,NA,NA,NA,NA,CB,2022,byu,Transfer,4
Houston Heimuli,NA,5-11,237,85,NA,NA,NA,NA,RB,2022,byu,Transfer,4
Christopher Brooks,NA,6-1,235,87,NA,NA,NA,NA,RB,2022,byu,Transfer,2
Kingsley Suamataia,NA,6-5,317,96,NA,NA,NA,NA,OT,2022,byu,Transfer,1
Hunter Clegg,"American Fork (American Fork, UT)",6-4,235,92,231,26,4,UT,Edge,2023,byu,Commit,2
Jackson Bowers,"Mountain View (Mesa, AZ)",6-5,225,90,NA,17,6,AZ,TE,2023,byu,Commit,2
Ethan Thomason,"Rocky Mountain (Fort Collins, CO)",6-8,315,89,NA,28,4,CO,OT,2023,byu,Commit,3
LJ Martin,"Canutillo (El Paso, TX)",6-1,207,88,NA,37,90,TX,RB,2023,byu,Commit,3
Pokaiaua Haunga,"Timpview (Provo, UT)",5-11,200,87,NA,54,5,UT,ATH,2023,byu,Commit,4
Siale Esera,"Timpview (Provo, UT)",6-3,250,87,NA,75,9,UT,Edge,2023,byu,Commit,4
Josiah Phillips,"Sierra Canyon (Chatsworth, CA)",6-4.5,190,87,NA,133,99,CA,WR,2023,byu,Commit,4
Saimone Davis,"Colleyville Heritage (Colleyville, TX)",6-5,220,86,NA,50,168,TX,Edge,2023,byu,Commit,7
Miles Hall,"Skyline (Salt Lake City, UT)",6-2,195,86,NA,102,13,UT,ATH,2023,byu,Commit,7
Ryder Burton,"Springville (Springville, UT)",6-2,180,85,NA,64,16,UT,QB,2023,byu,Commit,6
Jake Retzlaff,"Riverside C.C. (Riverside, CA)",6-2,200,84,122,2,35,CA,QB,2023,byu,Commit,4
Pierson Watson,"Coconino (Flagstaff, AZ)",6-3,210,83,NA,159,32,AZ,LB,2023,byu,Commit,4
Jayden Dunlap,"Cerritos College (Norwalk, CA)",6-1,180,83,149,25,47,CA,CB,2023,byu,Commit,4
David Latu,"Snow College (Ephraim, UT)",6-4,300,83,154,19,4,UT,DL,2023,byu,Commit,4
Matthew Fredrick,"East (Salt Lake City, UT)",6-5,230,86,NA,53,11,UT,TE,2023,byu,Commit,7
Talitui Pututau,"West (Salt Lake City, UT)",6-5,255,85,NA,146,17,UT,DL,2023,byu,Commit,6
Motekiai Mounga,"Timpview (Provo, UT)",6-3,250,84,NA,175,19,UT,DL,2023,byu,Commit,4
Owen Borg,"Corner Canyon (Draper, UT)",6-2,190,84,NA,141,21,UT,LB,2023,byu,Commit,4
David Tangilanu,"Menlo-Atherton (Menlo Park, CA)",6-4,255,83,NA,162,202,CA,Edge,2023,byu,Commit,4
Simi Moala,NA,6-7,312,82,NA,NA,NA,NA,OT,2023,byu,Transfer,1
Harrison Taggart,NA,6-2,200,90,NA,NA,NA,NA,LB,2023,byu,Transfer,2
Kamden Garrett,NA,5-11,175,85,NA,NA,NA,NA,CB,2023,byu,Transfer,6
Deion Smith,NA,5-11,177,86,NA,NA,NA,NA,RB,2023,byu,Transfer,7
Darius Lassiter,NA,6-3,200,86,NA,NA,NA,NA,WR,2023,byu,Transfer,7
Jake Eichorn,NA,6-5,285,85,NA,NA,NA,NA,IOL,2023,byu,Transfer,6
Caleb Etienne,NA,6-8,310,89,NA,NA,NA,NA,OT,2023,byu,Transfer,3
AJ Vongphachanh,NA,6-3,230,88,NA,NA,NA,NA,LB,2023,byu,Transfer,3
Dylan Flowers,NA,5-10.5,175,85,NA,NA,NA,NA,CB,2023,byu,Transfer,6
Eddie Heckard,NA,5-10,190,91,NA,NA,NA,NA,CB,2023,byu,Transfer,1
Paul Maile,NA,6-3,250,88,NA,NA,NA,NA,IOL,2023,byu,Transfer,3
Ian Fitzgerald,NA,6-5,299,86,NA,NA,NA,NA,OT,2023,byu,Transfer,7
Weylin Lapuaho,NA,6-4,295,85,NA,NA,NA,NA,IOL,2023,byu,Transfer,6
Wyatt Dawe,NA,6-2,280,84,NA,NA,NA,NA,DL,2023,byu,Transfer,4
Jackson Cravens,NA,6-3,285,87,NA,NA,NA,NA,DL,2023,byu,Transfer,4
Kedon Slovis,NA,6-2,200,89,NA,NA,NA,NA,QB,2023,byu,Transfer,3
Isaiah Bagnah,NA,6-5,245,86,NA,NA,NA,NA,DL,2023,byu,Transfer,7
Aidan Robbins,NA,6-2,220,92,NA,NA,NA,NA,RB,2023,byu,Transfer,2
Faletau Satuala,"Bountiful (Bountiful, UT)",6-3.5,198,94,131,11,1,UT,S,2024,byu,Commit,1
Ryner Swanson,"Laguna Beach (Laguna Beach, CA)",6-4.5,240,90,NA,23,29,CA,TE,2024,byu,Commit,1
Danny Saili,"Hutchinson C.C. (Hutchinson, KS)",6-2,355,89,14,4,4,KS,DL,2024,byu,Commit,1
Ephraim Asiata,"Herriman (Herriman, UT)",6-2,210,88,NA,72,8,UT,LB,2024,byu,Commit,1
Therrian Alexander III,"Southwest DeKalb (Decatur, GA)",6-2.5,162,87,NA,68,91,GA,CB,2024,byu,Commit,6
Kinilau Fonohema,"Springville HS (Springville, UT)",6-5,220,87,NA,55,9,UT,Edge,2024,byu,Commit,6
Tei Nacua,"Timpview (Provo, UT)",6-2,170,87,NA,140,15,UT,WR,2024,byu,Commit,6
Ikinasio Tupou,"Palo Alto (Palo Alto, CA)",6-6,290,86,NA,94,91,CA,OT,2024,byu,Commit,5
Noah Lugo,"Eaton (Haslet, TX)",6-1.5,180,85,NA,77,221,TX,QB,2024,byu,Commit,11
Matthias Leach,"Chisholm Trail (Fort Worth, TX)",6-3,175,85,NA,168,225,TX,S,2024,byu,Commit,11
Carson Suesue,"Granger (Salt Lake City, UT)",6-5,200,85,NA,164,25,UT,QB,2024,byu,Commit,11
Jonathan Kabeya,"Byron Nelson (Trophy Club, TX)",5-10,170,85,NA,158,260,TX,ATH,2024,byu,Commit,11
Sani Tuala,"Citrus College (Glendora, CA)",6-5,260,85,89,22,18,CA,DL,2024,byu,Commit,11
Tommy Prassas,"Basha (Chandler, AZ)",6-2,190,84,NA,187,35,AZ,S,2024,byu,Commit,3
Dallin Johnson,"Springville (Springville, UT)",6-3,285,82,NA,236,32,UT,OT,2024,byu,Commit,2
Luke Toomalatai,"Long Beach City College (Long Beach, CA)",6-2,300,82,136,30,29,CA,DL,2024,byu,Commit,2
Naki Tuakoi,"Fremont Senior (Oakland, CA)",6-4,222,87,NA,51,56,CA,LB,2024,byu,Commit,6
Devoux Tuataga,"Cedar Valley (EAGLE MOUNTAIN, UT)",6-4,240,87,NA,67,12,UT,Edge,2024,byu,Commit,6
Sefo Akuila,"Fremont Senior (Oakland, CA)",6-3,227,86,NA,106,82,CA,ATH,2024,byu,Commit,5
Adney Reid,"Spanish Fork (Spanish Fork, UT)",6-5,215,86,NA,110,16,UT,LB,2024,byu,Commit,5
Enoch Watson,"American Leadership Academy (Queen Creek, AZ)",6-3,200,85,NA,85,27,AZ,QB,2024,byu,Commit,11
Blake Lowe,"Chaparral (Temecula, CA)",6-3,195,85,NA,152,119,CA,ATH,2024,byu,Commit,11
Siosefa Brown,"Highland (Salt Lake City, UT)",6-5,205,85,NA,114,18,UT,WR,2024,byu,Commit,11
Jett Nelson,"American Fork (American Fork, UT)",6-5,210,84,NA,109,27,UT,TE,2024,byu,Commit,3
Brody Laga,"Mountain Ridge (Herriman, UT)",6-0,165,80,NA,15,46,UT,K,2024,byu,Commit,1
Choe Bryant-Strother,NA,6-3,235,85,NA,NA,NA,NA,Edge,2024,byu,Transfer,11
Isaiah Jatta,NA,6-6,300,84,NA,NA,NA,NA,IOL,2024,byu,Transfer,3
Austin Leausa,NA,6-5,310,86,NA,NA,NA,NA,IOL,2024,byu,Transfer,5
McCae Hillstead,NA,5-10,185,85,NA,NA,NA,NA,QB,2024,byu,Transfer,11
Treyson Bourguet,NA,6-2,215,87,NA,NA,NA,NA,QB,2024,byu,Transfer,6
Gerry Bohanon,NA,6-3,226,85,NA,NA,NA,NA,QB,2024,byu,Transfer,11
Marque Collins,NA,6-0,170,86,NA,NA,NA,NA,CB,2024,byu,Transfer,5
Jack Kelly,NA,6-3,235,91,NA,NA,NA,NA,LB,2024,byu,Transfer,1
Lamason Waller III,"Sultana (Hesperia, CA)",6-2,170,88,NA,90,55,CA,ATH,2025,byu,Commit,3
Tyler Payne,"Weber (Ogden, UT)",6-2,210,88,NA,94,9,UT,LB,2025,byu,Commit,3
Andrew Williams,"Kirksville (Kirksville, MO)",6-7,275,87,NA,72,12,MO,OT,2025,byu,Commit,5
Cale Breslin,"Faith Lutheran (Las Vegas, NV)",5-11,190,86,NA,114,12,NV,RB,2025,byu,Commit,9
Tucker Kelleher,"Alpharetta (Alpharetta, GA)",6-5.5,220,85,NA,100,177,GA,TE,2025,byu,Commit,7
Vincent Tautua,"St. Louis (Honolulu, HI)",6-3,235,85,NA,152,18,HI,Edge,2025,byu,Commit,7
Alai Kalaniuvalu,"Bishop Gorman (Las Vegas, NV)",6-4,300,94,111,5,2,NV,OT,2025,byu,Commit,1
McKay Madsen,"Clovis North (Clovis, CA)",6-1,230,92,197,11,16,CA,LB,2025,byu,Commit,1
Nusi Taumoepeau,"Westlake (Saratoga Springs, UT)",6-3,225,91,224,19,3,UT,Edge,2025,byu,Commit,1
Austin Pay,"Lone Peak (American Fork, UT)",6-7,295,89,NA,43,5,UT,OT,2025,byu,Commit,1
Ulavai Fetuli,"La Habra (La Habra, CA)",6-5,240,88,NA,58,72,CA,Edge,2025,byu,Commit,3
Siosiua Vete,"Oakland (Oakland, CA)",6-6,280,87,NA,73,84,CA,OT,2025,byu,Commit,5
Taani Makasini,"Timpview (Provo, UT)",6-2,190,87,NA,109,12,UT,ATH,2025,byu,Commit,5
Jackson Doman,"Canby (Canby, OR)",6-6,215,87,NA,57,3,OR,TE,2025,byu,Commit,5
Nolan Keeney,"Tualatin (Tualatin, OR)",6-4,215,86,NA,62,10,OR,QB,2025,byu,Commit,9
Blake Bryce,"Newbury Park (Newbury Park, CA)",6-5,228,86,NA,73,108,CA,TE,2025,byu,Commit,9
Kingston Keanaaina,"St. Francis (Mountain View, CA)",5-11,200,86,NA,115,126,CA,RB,2025,byu,Commit,9
Kendal Wall,"Mountain Ridge (Herriman, UT)",6-5,215,86,NA,119,18,UT,Edge,2025,byu,Commit,9
Sale Fano,"Westlake (Saratoga Springs, UT)",6-3,210,86,NA,120,19,UT,Edge,2025,byu,Commit,9
Kelepi Vete,"Oakland (Oakland, CA)",6-5,250,85,NA,178,135,CA,OT,2025,byu,Commit,7
Jordyn Criss,"Seguin (Arlington, TX)",6-2,165,85,NA,155,263,TX,CB,2025,byu,Commit,7
Jacob Nye,"Melissa (Melissa, TX)",6-4,225,84,NA,124,319,TX,TE,2025,byu,Commit,2
Landan Goff,"Lone Peak (American Fork, UT)",6-3,185,82,NA,225,36,UT,S,2025,byu,Commit,3
Will Walker,"Riverton (Riverton, UT)",6-5,220,82,NA,3,41,UT,P,2025,byu,Commit,3
Alvin Puefua,NA,6-4,325,83,NA,NA,NA,NA,DL,2025,byu,Transfer,3
Tayvion Beasley,NA,5-11,175,82,NA,NA,NA,NA,S,2025,byu,Transfer,3
Tiger Bachmeier,NA,6-1,190,84,NA,NA,NA,NA,WR,2025,byu,Transfer,2
Bear Bachmeier,NA,6-2,225,85,NA,NA,NA,NA,QB,2025,byu,Transfer,7
Justin Kirkland,NA,6-3,345,85,NA,NA,NA,NA,DL,2025,byu,Transfer,7
Keayen Nead,NA,6-5,262,81,NA,NA,NA,NA,TE,2025,byu,Transfer,1
Max Alford,NA,6-1,245,83,NA,NA,NA,NA,LB,2025,byu,Transfer,3
Keanu Tanuvasa,NA,6-4,301,86,NA,NA,NA,NA,DL,2025,byu,Transfer,9
Andrew Gentry,NA,6-7,327,86,NA,NA,NA,NA,OT,2025,byu,Transfer,9
Tausili Akana,NA,6-4,220,85,NA,NA,NA,NA,Edge,2025,byu,Transfer,7
Anisi Purcell,NA,6-3,266,83,NA,NA,NA,NA,DL,2025,byu,Transfer,3
Kyle Sfarcioc,NA,6-4,295,86,NA,NA,NA,NA,IOL,2025,byu,Transfer,9
Carsen Ryan,NA,6-4,256,87,NA,NA,NA,NA,TE,2025,byu,Transfer,5
Ryder Lyons,"Folsom (Folsom, CA)",6-2.5,220,98,13,4,1,CA,QB,2026,byu,Commit,1
Brock Harris,"Pine View (St. George, UT)",6-6,238,93,67,5,2,UT,TE,2026,byu,Commit,2
Bott Mulitalo,"Lone Peak (American Fork, UT)",6-5,290,93,92,7,3,UT,IOL,2026,byu,Commit,2
Kaue Akana,"Orem (Orem, UT)",6-2.5,200,89,NA,25,7,UT,WR,2026,byu,Commit,1
Jaxson Gates,"Damien (La Verne, CA)",6-1,170,88,NA,49,51,CA,CB,2026,byu,Commit,3
Terrance Saryon,"Evergreen (Vancouver, WA)",5-10,160,88,NA,41,7,WA,ATH,2026,byu,Commit,3
Braxton Lindsey,"Rogers (Rogers, AR)",6-1.5,230,88,NA,37,9,AR,LB,2026,byu,Commit,3
PJ Takitaki,"Lehi (Lehi, UT)",6-4,230,87,NA,78,11,UT,Edge,2026,byu,Commit,5
Lopeti Moala,"Orem (Orem, UT)",6-4,250,87,NA,107,12,UT,Edge,2026,byu,Commit,5
Ty Goettsche,"Cherry Creek (Englewood, CO)",6-6,225,87,NA,52,11,CO,TE,2026,byu,Commit,5
Legend Glasker,"Lehi (Lehi, UT)",6-1,165,87,NA,76,15,UT,ATH,2026,byu,Commit,5
Matthew Mason,"Faith Lutheran (Las Vegas, NV)",6-3,190,87,NA,79,7,NV,S,2026,byu,Commit,5
Sefanaia Alatini,"St. Francis (Mountain View, CA)",6-2,185,86,NA,89,98,CA,ATH,2026,byu,Commit,4
Antonio Johnson,"Arlington Heights (Fort Worth, TX)",6-3.5,180,86,NA,95,155,TX,CB,2026,byu,Commit,4
Parker Ord,"Panther Creek (Frisco, TX)",6-4,210,86,NA,71,176,TX,TE,2026,byu,Commit,4
Nehemiah Kolone,"Stillwater (Stillwater, OK)",6-4,255,86,NA,136,24,OK,DL,2026,byu,Commit,4
Justice Brathwaite,"Higley (Gilbert, AZ)",6-0,160,85,NA,130,23,AZ,CB,2026,byu,Commit,2
